Season,batter,pitcher,events,stand,launch_speed,launch_angle,adjusted_angle,home_team
2025,669257,686799,grounded_into_double_play,R,71.4,-13,-38.80617483342967,LAA
2025,606192,686799,field_out,R,67.9,-20,2.6381908242089565,LAA
2025,694384,669160,field_out,L,89.2,46,27.02318663443551,LAA
2025,605141,686799,field_out,R,71.5,63,66.29855524359769,LAA
2025,660271,686799,double,L,99.3,23,-11.89595894538293,LAA
2025,681624,686799,field_out,R,88.7,-1,40.31838461911068,LAA
2025,666176,669160,field_out,R,101.2,23,-4.04589910546563,LAA
2025,650859,669160,field_out,L,89.6,63,20.063603409851304,LAA
2025,669242,686799,field_out,L,62.9,32,43.46900980907888,LAA
2025,624424,686799,field_out,L,99.9,20,14.9182511575894,LAA
2025,669257,686799,home_run,R,102.6,28,15.368276777484464,LAA
2025,606192,686799,field_out,R,100.4,-23,-19.507597808152134,LAA
2025,624585,669160,field_out,R,100.4,35,8.988338701602276,LAA
2025,518692,686799,field_out,L,102.9,35,30.165638786521235,LAA
2025,605141,686799,field_out,R,81.6,-46,-40.436153300820955,LAA
2025,660271,686799,field_out,L,96.2,48,43.059149068983174,LAA
2025,690022,814291,field_out,R,83.2,33,25.398999813127237,MIN
2025,691728,814291,field_out,L,98.5,43,-0.36506202075243216,MIN
2025,672373,680767,single,R,83.6,24,2.1154399330821887,MIN
2025,693459,680767,single,R,103.7,15,-21.501434324047903,MIN
2025,670867,678020,field_out,R,56.6,-65,67.88731625168259,MIN
2025,680577,678020,single,L,52.5,-45,40.3408814854648,MIN
2025,668845,694496,field_out,R,75.5,37,-36.184552354042445,MIN
2025,680868,678821,field_out,L,67.3,4,-27.984207718733362,MIN
2025,666397,678821,single,L,95.7,-6,-37.171230302864494,MIN
2025,686438,678821,single,L,95.0,16,-20.887621230924584,MIN
2025,669137,678821,field_out,R,80.0,45,-13.729200744062927,MIN
2025,680911,694496,field_out,R,68.1,14,5.724603900334902,MIN
2025,656541,656240,single,L,105.7,8,-37.314447957489435,MIN
2025,671289,656240,single,R,98.5,-13,-14.349134316521585,MIN
2025,571657,656240,field_out,R,95.5,24,-1.91834027157767,MIN
2025,605361,656240,single,L,88.9,18,19.91733994196306,MIN
2025,696100,656240,field_out,R,97.2,46,30.502862358150907,MIN
2025,672373,683409,field_out,R,103.5,-22,-30.397592003745306,MIN
2025,656248,656240,field_out,R,85.3,-19,27.51972842742508,MIN
2025,668845,656240,field_out,R,94.3,25,0.015935413165268544,MIN
2025,680777,641755,field_out,R,88.9,24,-29.155146578754753,MIN
2025,680577,608566,force_out,L,100.1,0,-7.924905453653379,MIN
2025,543877,608566,single,R,99.4,-20,-4.5967816574827465,MIN
2025,666397,608566,field_out,L,99.5,-18,-7.908050381132178,MIN
2025,650489,608566,double,L,102.1,27,-10.653973195932716,MIN
2025,686668,623437,field_out,R,96.5,27,35.41306295926852,MIN
2025,671289,623437,field_out,R,69.9,-35,-30.866060060574995,MIN
2025,669304,608566,field_out,R,98.3,-13,-24.071859157016892,MIN
2025,663616,608566,grounded_into_double_play,L,107.9,-7,4.686669857818435,MIN
2025,621439,608566,single,R,110.3,-12,-45.171918080525266,MIN
2025,571657,673394,field_out,R,66.8,2,-13.590685061959427,MIN
2025,605361,673394,double,L,104.7,9,-44.22003803947093,MIN
2025,696100,673394,field_out,R,105.2,0,-35.08960175598197,MIN
2025,621043,608566,field_out,R,47.2,71,39.22797467069478,MIN
2025,670242,608566,field_out,L,93.8,65,17.562680086222098,MIN
2025,664056,608566,single,R,105.9,4,-3.063400041416071,MIN
2025,592178,663978,field_out,R,99.9,52,23.65128053736882,MIN
2025,678662,663978,single,R,84.9,19,-28.546989133834625,MIN
2025,671289,663978,field_out,R,70.9,-33,-23.005658837536668,MIN
2025,543877,608566,grounded_into_double_play,R,80.9,-14,-10.006516045993344,MIN
2025,664034,608566,field_out,R,103.6,16,27.955398032999206,MIN
2025,605361,663978,field_out,L,106.1,15,-29.21375273845806,MIN
2025,696100,663978,home_run,R,101.8,42,-33.060432504363256,MIN
2025,669911,663978,field_out,L,93.3,44,-13.283261278477344,MIN
2025,669304,608566,field_out,R,86.5,-16,-43.047202980497644,MIN
2025,663616,608566,home_run,L,103.0,28,-2.1943151377017465,MIN
2025,621043,608566,double,R,100.8,14,40.06496870161726,MIN
2025,670242,608566,field_out,L,101.4,62,-6.660889821738044,MIN
2025,686668,663978,field_out,R,89.1,-17,-28.928149223916765,MIN
2025,681581,687916,field_out,L,64.0,8,32.54949487904738,AZ
2025,605244,687916,field_out,R,84.1,23,-24.44474728604622,AZ
2025,695521,687916,field_out,L,92.9,3,-43.6570656825281,AZ
2025,683953,656420,field_out,L,80.2,6,-44.80630303840752,AZ
2025,669717,656420,double,R,104.1,16,-42.28181042626046,AZ
2025,684222,656420,double,L,109.7,5,-47.89299632257514,AZ
2025,702693,656420,field_out,L,95.8,-26,-27.63762700340826,AZ
2025,814439,687198,field_out,R,89.3,42,-19.671914454794685,AZ
2025,694410,687198,field_out,R,67.7,51,-5.027572227825913,AZ
2025,699912,687198,field_out,R,101.8,13,0.6236420650941457,AZ
2025,691408,694900,field_out,L,79.3,60,24.301185455718482,AZ
2025,702258,676282,field_out,R,87.2,22,-12.989967234608718,AZ
2025,641658,676282,grounded_into_double_play,R,69.0,-7,-11.060431440435687,AZ
2025,681581,676282,field_error,L,78.4,10,-43.754231652779765,AZ
2025,683953,679775,field_out,L,77.4,-41,-46.4919322123846,AZ
2025,669717,679775,field_out,R,70.1,-26,-20.214785604345117,AZ
2025,814439,663474,field_out,R,95.6,43,-9.58804659009136,AZ
2025,694410,663474,field_out,R,65.3,34,-21.373072819963127,AZ
2025,666134,669459,field_out,L,88.1,64,57.18980971982185,AZ
2025,694876,669459,field_out,L,60.3,52,59.55921113060552,AZ
2025,702693,669459,single,R,108.3,12,-11.543735365368875,AZ
2025,702258,623149,field_out,R,101.8,36,-0.49905992274014627,AZ
2025,691408,657044,field_out,L,59.1,48,-61.27122324503265,AZ
2025,595978,657044,field_out,R,57.9,85,163.4347728995601,AZ
2025,683953,657044,single,L,107.7,-1,-7.764194952894638,AZ
2025,641658,682847,field_out,R,95.6,32,-9.96062202060703,AZ
2025,681581,682847,single,L,68.2,31,-7.578074862191448,AZ
2025,677950,682847,field_out,L,106.0,7,-26.976026513384706,AZ
2025,814439,682847,field_out,R,79.1,31,-33.89707001967463,AZ
2025,669717,571946,field_out,R,96.7,50,-42.58847825182668,AZ
2025,666134,571946,single,L,110.9,7,-1.1911977880899638,AZ
2025,678877,656232,sac_fly,R,83.5,36,0.21921756495856204,AZ
2025,702693,656232,field_out,L,102.1,-11,-28.752453112127064,AZ
2025,696135,656232,double,L,99.5,16,-13.587354095127308,AZ
2025,694410,682847,field_out,R,80.6,-43,-30.253823424216574,AZ
2025,647304,682847,field_out,L,101.7,-5,-15.479834637955518,AZ
2025,656976,682847,sac_fly,L,82.8,41,38.58631133517783,AZ
2025,702258,682847,triple,R,106.7,5,44.57630072029603,AZ
2025,677587,656232,field_out,L,86.6,26,12.070315407376967,AZ
2025,641658,682847,field_out,R,74.8,-1,-32.377021209889215,AZ
2025,672695,682847,force_out,L,89.1,-1,-29.819460857181763,AZ
2025,677950,682847,field_out,L,104.1,-6,-42.75003600420872,AZ
2025,682177,656232,field_out,L,94.1,5,-26.385227877279007,AZ
2025,672356,656232,field_out,R,85.1,9,12.300106900013143,AZ
2025,666134,656232,field_out,L,93.1,46,43.649776390659724,AZ
2025,664983,682847,field_out,L,93.4,5,-30.12715506915286,AZ
2025,647304,682847,single,L,105.6,-6,13.492567229903562,AZ
2025,666971,682847,single,R,107.3,9,-16.64818529027817,AZ
2025,682998,682847,single,L,79.0,18,35.04132000487009,AZ
2025,606466,682847,field_out,L,109.4,-5,-47.37442083360158,AZ
2025,678877,656232,field_out,R,88.9,30,6.755367743572541,AZ
2025,700932,656232,home_run,L,104.7,35,23.78445042945448,AZ
2025,657041,656232,field_out,R,101.5,60,-22.841471991587106,AZ
2025,680757,656232,field_out,L,85.8,34,-3.00404615267877,AZ
2025,695462,814098,field_out,L,,,6.018111918673984,CHC
2025,700845,814098,field_out,R,,,22.16496598778307,CHC
2025,681230,681212,field_out,L,,,33.272763125130986,CHC
2025,676463,681212,field_out,L,,,-29.694901163416397,CHC
2025,702333,681212,home_run,R,,,-20.107968231988956,CHC
2025,807714,681212,single,R,,,-29.49036153245257,CHC
2025,688500,814098,field_out,L,,,22.94356647296065,CHC
2025,701158,814098,single,L,,,-9.770100655044706,CHC
2025,681172,814098,field_error,L,,,-33.61975982937463,CHC
2025,814442,701151,field_error,R,,,-18.888204450954014,CHC
2025,644433,814098,field_out,R,,,35.28911476558225,CHC
2025,681230,572383,field_out,R,,,3.701882834620743,CHC
2025,701158,814098,field_out,L,,,21.358789951891847,CHC
2025,687201,814098,field_out,R,,,5.450971668684195,CHC
2025,807714,605507,single,R,,,10.751259768212513,CHC
2025,685474,605507,single,R,,,26.88154415208662,CHC
2025,542932,605507,single,R,,,45.26578368441354,CHC
2025,665804,605507,field_out,R,,,95.32728844818665,CHC
2025,807713,605507,field_out,R,,,10.828123564478384,CHC
2025,681172,700794,field_out,L,,,8.355883524554407,CHC
2025,642201,700794,field_out,R,,,12.565844406974877,CHC
2025,687248,676962,field_out,R,,,33.39601901348126,CHC
2025,691718,605507,grounded_into_double_play,L,,,-40.188260951869545,CHC
2025,663538,605507,field_out,R,,,9.16514545248884,CHC
2025,621020,605507,single,R,,,-23.261018464631146,CHC
2025,669397,676962,field_out,R,,,-7.307205617394337,CHC
2025,644433,676962,field_out,R,,,20.056783572675382,CHC
2025,650559,676962,home_run,R,,,-29.713938072114374,CHC
2025,645277,676962,double,L,,,5.668375139749553,CHC
2025,673548,605507,field_out,R,,,-15.798507881012753,CHC
2025,663656,605507,grounded_into_double_play,L,,,-22.820581225682922,CHC
2025,542303,676962,double,R,,,-44.140658663278444,CHC
2025,621566,676962,field_out,L,,,-35.6236152584051,CHC
2025,663586,676962,field_out,R,,,-39.35485090363313,CHC
2025,807713,605507,field_out,R,,,31.977431698720814,CHC
2025,691718,605507,single,L,,,40.76053764662815,CHC
2025,595777,676962,field_out,L,,,-19.303661292068135,CHC
2025,669397,676962,single,R,,,-26.547213139200686,CHC
2025,644433,676962,single,R,,,11.733521840053742,CHC
2025,650559,676962,field_out,R,,,31.194913307062752,CHC
2025,645277,676962,field_out,L,,,43.235142201487896,CHC
2025,663538,660761,field_out,R,,,7.762564975231502,CHC
2025,621020,660761,double,R,,,-11.297443862317559,CHC
2025,683737,660761,field_out,L,,,36.60953618757503,CHC
2025,663656,660761,single,L,,,-30.83402346683874,CHC
2025,663586,676962,double,R,,,-44.5778231044875,CHC
2025,595777,676962,field_out,L,,,21.425697882339016,CHC
2025,595453,669674,field_out,R,66.6,-3,-36.17490348423277,TEX
2025,696030,669674,field_out,L,97.0,30,18.97896134126606,TEX
2025,676701,669674,field_out,R,85.6,40,38.757145078868284,TEX
2025,680716,669674,field_error,R,59.1,-54,-21.555813793115956,TEX
2025,681123,642520,force_out,R,75.8,5,-39.606706953554806,TEX
2025,677954,642520,grounded_into_double_play,R,94.2,-18,-32.36743283218303,TEX
2025,670231,642520,single,L,103.6,-7,-28.949977185923178,TEX
2025,687957,608032,single,L,92.2,8,-41.04581999826075,TEX
2025,688760,608032,field_out,R,82.0,60,-8.114042834411906,TEX
2025,664059,608032,field_out,L,101.2,30,10.607182750849729,TEX
2025,686475,677958,force_out,R,105.2,-3,-21.306348106042723,TEX
2025,694355,677958,field_out,R,90.0,26,-29.163360845559733,TEX
2025,605612,677958,single,L,103.5,8,-36.58615715916325,TEX
2025,696030,663738,double,L,91.8,12,-43.041602028998014,TEX
2025,641680,663738,single,R,95.2,11,-7.907708656525272,TEX
2025,657247,677958,field_out,R,99.9,18,-1.3962762559020783,TEX
2025,677954,677958,single,R,66.4,-64,-35.43538227575613,TEX
2025,670231,677958,field_out,L,99.5,41,26.874074558307292,TEX
2025,592626,608717,field_out,L,100.5,50,0.842524260740417,TEX
2025,687957,608717,field_out,L,62.7,29,-18.306161715750257,TEX
2025,669394,608717,field_out,R,108.5,14,25.358106118737744,TEX
2025,664059,608717,double,L,93.8,19,20.183712113397423,TEX
2025,680118,677958,single,R,110.2,11,24.629769657215057,TEX
2025,641680,663460,grounded_into_double_play,R,87.3,-17,-19.403817526101616,TEX
2025,607680,663460,double,R,100.5,18,-44.94986620572061,TEX
2025,666969,663460,field_out,R,101.6,-22,-14.099423080383566,TEX
2025,672580,594798,field_out,R,79.5,-39,-19.557527069504328,TEX
2025,592669,594798,field_out,R,100.1,57,-10.865216778973174,TEX
2025,624415,594798,field_out,L,95.7,64,10.773696341084376,TEX
2025,521692,594798,home_run,R,104.3,25,-0.6432563866028705,TEX
2025,686681,594798,single,L,97.2,0,-10.151930063132086,TEX
2025,669394,663460,force_out,R,108.2,-7,-16.48911953960989,TEX
2025,694671,663460,single,R,79.6,19,16.18143948794103,TEX
2025,543760,663460,field_out,R,98.5,28,26.92565050407111,TEX
2025,677951,594798,field_out,R,86.7,8,-18.59429629777275,TEX
2025,663697,594798,field_out,R,85.3,77,78.90581682203504,TEX
2025,680118,594798,field_out,R,100.5,24,11.045167853781638,TEX
2025,665750,663460,field_out,R,102.2,-8,-36.22765660340496,TEX
2025,641680,663460,double,R,98.5,38,40.58244055712278,TEX
2025,607680,663460,single,R,97.7,9,30.90378399944559,TEX
2025,666969,663460,double,R,107.1,15,14.616262053409471,TEX
2025,672580,594798,field_out,R,92.6,-29,27.978257650635943,TEX
2025,592669,594798,field_out,R,105.3,-19,-6.232131156967379,TEX
2025,521692,594798,single,R,97.3,16,-8.10274320954005,TEX
2025,686681,594798,double,L,106.0,12,-49.007804542372334,TEX
2025,677951,594798,field_out,R,82.7,54,39.82703353403197,TEX
2025,663697,594798,field_out,R,98.8,36,-22.142580837278988,TEX
2025,700242,669062,force_out,L,104.0,-7,6.352409371857684,SF
2025,681481,669062,single,L,102.5,-3,-4.716902340111274,SF
2025,679529,669062,double,R,101.2,24,36.123268580716996,SF
2025,656716,669062,field_out,L,78.3,-1,29.35920124674813,SF
2025,685133,676684,field_out,L,90.7,39,47.76653916446633,SF
2025,683766,676684,field_out,R,44.1,9,33.23026204596417,SF
2025,689172,676684,double,L,103.3,30,-19.552916065880627,SF
2025,669087,676684,single,R,89.1,4,43.458504988300916,SF
2025,690993,643511,field_out,L,87.2,-13,-25.80210400043629,SF
2025,668952,643511,field_out,R,79.1,-40,-15.20910200232261,SF
2025,672275,592454,field_out,L,90.6,35,-4.149821979566567,SF
2025,656305,592454,field_out,R,80.8,24,-22.96861580062803,SF
2025,808982,592454,field_out,L,91.8,4,-44.89639110838964,SF
2025,700242,702352,grounded_into_double_play,L,102.4,-18,-30.10618411180217,SF
2025,681481,702352,single,L,61.6,32,-21.29492751273627,SF
2025,679529,702352,field_out,R,95.1,24,27.77650323129921,SF
2025,642715,605154,field_out,R,103.6,51,9.856327532031298,SF
2025,671218,605154,double,R,97.4,40,45.825164675494435,SF
2025,527038,605154,field_out,R,97.3,27,-0.6988340800635451,SF
2025,682985,642152,field_out,L,97.6,35,20.666286524608115,SF
2025,664774,676428,field_out,L,88.0,24,37.59498496967416,SF
2025,672275,689225,double,L,74.1,17,-46.572754878696394,SF
2025,642715,689225,field_out,R,109.1,19,-29.324378660437514,SF
2025,671218,689225,single,R,109.3,-3,-29.152219408261466,SF
2025,666149,689225,triple,R,103.6,18,28.79076272639677,SF
2025,669234,592662,field_out,R,89.7,29,-27.701708123020968,SF
2025,668952,592662,triple,R,104.2,36,-10.38355418287556,SF
2025,693307,592662,field_out,R,71.9,35,-45.19297085167183,SF
2025,595879,592662,field_out,R,84.6,-5,-49.540164676192425,SF
2025,664774,605177,double,L,88.7,27,-39.93412753527536,SF
2025,672275,605177,field_out,R,76.8,-23,10.811958121326787,SF
2025,622534,592662,field_out,R,70.6,65,32.771224059215314,SF
2025,679529,592662,home_run,R,107.1,22,-23.836246502935044,SF
2025,682985,592662,home_run,L,112.8,33,,SF
2025,650402,592662,field_out,R,91.9,63,33.285359631596435,SF
2025,628451,592662,field_out,R,85.4,70,24.029865621609723,SF
2025,656305,671345,field_out,R,88.3,-46,-25.479955037261536,SF
2025,808982,671345,field_out,L,83.3,-1,-46.123302714075436,SF
2025,642715,671345,field_out,R,78.5,46,-16.339956726810126,SF
2025,669234,592662,field_out,R,99.2,-5,-21.996252890521596,SF
2025,668952,592662,field_out,R,98.7,65,-22.52176283171408,SF
2025,671218,669724,force_out,R,87.9,-13,-13.988151722139435,SF
2025,573262,669724,single,L,99.5,-4,-12.720538547905841,SF
2025,527038,669724,field_out,R,100.3,9,13.0470561584837,SF
2025,622534,592662,single,R,105.0,10,-17.40946039258898,SF
2025,679529,592662,field_out,R,90.1,-14,-38.149816133177744,SF
2025,664774,663947,field_out,L,95.2,34,-22.49820019927687,SF
2025,672275,663947,single,R,94.9,-14,23.3143193661307,SF
2025,656305,663947,single,R,105.0,-6,-25.98119396148304,SF
2025,808982,663947,field_out,L,98.6,-12,-30.152969637730173,SF
2025,642715,663947,field_out,R,95.7,30,7.2465230292004295,SF
2025,671218,663947,home_run,R,108.2,25,-13.3515355763732,SF
2025,650402,592662,field_out,R,92.0,55,10.247272853262391,SF
2025,628451,592662,field_out,R,79.7,45,-31.4003513252873,SF
2025,666177,669449,field_out,R,99.8,21,30.080099864912345,CWS
2025,683494,686642,home_run,R,103.9,22,-36.164747580729575,CWS
2025,680996,686642,field_out,L,89.2,82,177.44341980198902,CWS
2025,678577,686642,home_run,R,107.9,26,-7.0292040978883,CWS
2025,667452,666121,field_out,R,99.3,46,-1.0605562976240537,CWS
2025,805367,666121,field_out,R,59.5,9,32.110874465344004,CWS
2025,656484,666121,double,L,92.0,13,-45.85558534660663,CWS
2025,666177,669060,field_out,R,109.0,-20,-30.0374651933297,CWS
2025,676063,669060,force_out,L,88.8,-3,-42.293116242617366,CWS
2025,703607,669060,single,R,69.9,30,-8.3693244317863,CWS
2025,686810,669060,field_out,R,86.2,49,-22.342182803768736,CWS
2025,681460,683510,grounded_into_double_play,L,98.3,-15,-26.63125077732916,CWS
2025,814440,683510,single,R,68.9,27,17.097111335240466,CWS
2025,665155,683510,single,L,83.5,2,-24.06668121974253,CWS
2025,682868,683510,field_out,R,91.9,28,34.10440856842085,CWS
2025,666177,682171,single,R,85.6,15,-28.58117384511537,CWS
2025,805367,686993,field_out,R,97.6,30,39.61778228693002,CWS
2025,703607,605182,single,R,109.0,8,0.476571278722622,CWS
2025,686810,605182,field_out,R,85.4,41,6.957476400389059,CWS
2025,694977,605182,field_out,R,91.7,-8,-23.238274521371657,CWS
2025,608671,600917,field_out,L,89.1,38,11.646186714492384,CWS
2025,681460,600917,home_run,L,103.5,24,-24.61988551203208,CWS
2025,642136,600917,field_error,L,99.2,-3,5.444438850542282,CWS
2025,701548,663436,force_out,R,100.1,-23,-16.597759807028915,CWS
2025,690985,663436,field_out,L,95.8,53,-7.444935930649008,CWS
2025,689959,663436,field_out,L,82.4,27,1.6295266417909726,CWS
2025,666177,663436,double,R,107.2,15,-14.14113936031278,CWS
2025,643217,669434,field_out,L,95.2,43,-6.365896445626874,CWS
2025,673357,669434,home_run,R,108.8,33,-33.98502901810312,CWS
2025,572191,695243,field_out,R,27.7,31,19.967992092707146,CWS
2025,672820,695243,double,R,109.3,14,-9.63372423143449,CWS
2025,680474,663436,grounded_into_double_play,R,103.7,5,-18.385138231294324,CWS
2025,642136,676664,field_out,L,101.1,8,30.93934040312714,CWS
2025,643217,676664,field_out,L,87.3,1,-48.43438752703041,CWS
2025,673357,676664,field_out,R,100.7,40,30.770777202826505,CWS
2025,805779,663436,field_out,R,94.4,0,41.33882202568196,CWS
2025,691777,663436,field_out,R,89.8,-31,13.776194058725535,CWS
2025,570482,663436,double,R,101.2,27,14.98506641830862,CWS
2025,596103,676664,field_out,R,72.3,44,-5.145683358239816,CWS
2025,676070,676664,field_out,R,93.4,20,-5.634970571547348,CWS
2025,572191,676664,single,R,69.1,21,-42.30738051080338,CWS
