Season,batter,pitcher,events,stand,launch_speed,launch_angle,adjusted_angle,home_team
2026,607043,592791,field_out,L,99.9,23,7.012178835635603,TEX
2026,807713,594798,field_out,R,96.9,43,11.405466631571153,TEX
2026,621020,594798,field_out,R,101.0,17,-29.88856417198468,TEX
2026,691718,594798,field_out,L,97.5,69,10.079290533374971,TEX
2026,679822,592791,field_out,R,91.1,30,37.51410068260559,TEX
2026,608348,594798,field_out,R,90.2,55,43.73299394270182,TEX
2026,683737,594798,field_out,L,90.0,-11,-21.008757202934806,TEX
2026,673962,592791,grounded_into_double_play,R,87.8,-20,-35.903994698997664,TEX
2026,677649,592791,single,R,69.8,-49,-11.939307996691841,TEX
2026,607043,592791,field_out,L,101.3,4,-32.48462584284596,TEX
2026,663538,594798,field_out,R,93.6,17,5.890780136288217,TEX
2026,672960,666171,field_out,R,93.6,47,17.861927084146075,TOR
2026,665861,641778,field_out,R,91.0,53,23.247046153674198,TOR
2026,672724,641778,field_out,R,98.3,44,-9.205885973930346,TOR
2026,694384,641778,field_out,L,76.7,37,9.85116201040337,TOR
2026,666176,641778,home_run,R,114.5,25,-19.406579948369522,TOR
2026,665489,696147,force_out,R,74.6,-21,-46.98751205335663,TOR
2026,662139,667755,single,L,100.1,-9,-19.372945652571683,TOR
2026,676391,667755,single,R,67.1,33,-27.16206403502814,TOR
2026,623168,667755,field_out,L,97.2,32,-1.0514987037922139,TOR
2026,664702,667755,single,R,57.8,-1,-20.878318919296394,TOR
2026,665926,667755,field_out,L,86.3,7,-32.98571887419815,TOR
2026,545361,641778,field_out,R,108.2,-17,15.073887127748963,TOR
2026,672820,667755,field_out,R,94.2,18,7.544667720853576,TOR
2026,687263,641778,field_out,R,69.7,-7,-12.093056552288974,TOR
2026,669326,641778,field_out,R,94.0,25,36.800208915344534,TOR
2026,665861,641778,field_out,R,75.1,48,20.26833240433061,TOR
2026,665489,667755,field_out,R,99.6,-17,-15.20042294297328,TOR
2026,676391,667755,field_out,R,71.0,37,-4.630580017748206,TOR
2026,672724,641778,field_out,R,85.9,55,42.03355653118289,TOR
2026,694384,641778,field_out,L,95.1,18,4.197888145640221,TOR
2026,666176,641778,home_run,R,104.2,31,39.06217091212545,TOR
2026,623168,667755,field_out,L,90.8,-7,-19.02748548122197,TOR
2026,664702,667755,field_out,R,94.3,31,6.081882768248484,TOR
2026,665926,667755,field_out,L,75.5,29,6.3168664995340045,TOR
2026,687093,641778,double,R,104.2,8,19.234090162552548,TOR
2026,687263,641778,double,R,87.5,19,-47.656931887236645,TOR
2026,665861,641778,field_out,R,106.3,7,-21.01637090111275,TOR
2026,672724,641778,home_run,R,103.5,34,-37.280496248643004,TOR
2026,672820,667755,field_out,R,63.2,-21,30.466856545939347,TOR
2026,672960,667755,field_out,R,99.2,42,-16.766792808991575,TOR
2026,666176,667297,field_out,R,77.9,7,4.641614916802222,TOR
2026,624585,667297,field_out,R,87.0,48,44.32407635090789,TOR
2026,687093,667297,field_out,R,105.4,3,-22.176000244510696,TOR
2026,665489,667755,field_out,R,65.1,17,18.373064808011918,TOR
2026,676391,667755,field_out,R,93.7,16,32.114926597085734,TOR
2026,545361,693686,field_out,R,105.3,-8,-36.76372262983287,TOR
2026,687263,693686,field_out,R,74.4,-2,-38.28005086377971,TOR
2026,669326,693686,field_out,R,68.9,-45,-17.310046536162613,TOR
2026,623168,667755,field_out,L,88.7,25,-14.677627769590247,TOR
2026,664702,667755,field_out,R,72.0,42,25.952254831113713,TOR
2026,665861,693686,field_out,R,77.0,60,29.865899068536333,TOR
2026,672724,693686,field_out,R,23.6,-25,9.0296373219651,TOR
2026,694384,693686,field_out,L,72.9,12,8.552196427145471,TOR
2026,666176,693686,double,R,95.8,23,-22.830087421574262,TOR
2026,672960,667755,double,R,101.7,11,-43.82976608445333,TOR
2026,665489,667755,field_out,R,71.5,-27,15.38645223114264,TOR
2026,662139,667755,single,L,95.7,0,4.032348677392663,TOR
2026,676391,667755,field_out,R,98.5,23,-13.409232250130165,TOR
2026,624585,693686,field_out,R,61.9,-2,27.250739205588598,TOR
2026,687093,693686,single,R,100.8,12,-34.775565080755925,TOR
2026,606466,657424,home_run,R,101.4,28,-41.918586126433034,AZ
2026,680728,668873,single,L,101.5,12,0.6018913400593451,AZ
2026,666971,668873,field_out,R,96.4,30,18.672852953549224,AZ
2026,545121,668873,single,L,77.8,13,-37.16007289445712,AZ
2026,650333,642528,field_out,L,59.1,-64,-19.296584345388577,AZ
2026,664056,642528,field_out,R,82.3,29,-41.89860674429675,AZ
2026,686823,642528,field_out,L,101.5,17,3.8598393343953465,AZ
2026,571448,668873,grounded_into_double_play,R,88.0,9,-24.5736089422376,AZ
2026,606466,669062,field_out,R,104.6,34,-9.491853067957363,AZ
2026,680728,676775,grounded_into_double_play,L,84.7,-16,-38.30505071995012,AZ
2026,545121,694738,single,L,92.6,13,-19.585390172468514,AZ
2026,571448,694738,double,R,93.2,-6,-42.00620062277006,AZ
2026,669477,669194,field_out,R,93.4,38,12.530175596358212,AZ
2026,650333,669194,field_out,L,97.2,-2,-43.48200242745435,AZ
2026,672695,694738,field_out,L,96.7,10,-42.20567396825,AZ
2026,682998,694738,field_out,L,66.9,-53,-46.62908388741336,AZ
2026,606466,694738,field_out,L,96.2,4,-46.60991287591139,AZ
2026,664056,669194,field_out,R,87.5,-27,-38.492290632072226,AZ
2026,686823,669194,force_out,L,65.9,-1,-26.637000632158895,AZ
2026,691740,669194,single,R,102.8,11,31.141631018294284,AZ
2026,687551,669194,field_out,L,92.2,40,-27.658987010490705,AZ
2026,680728,694738,single,L,100.1,20,-39.76832225806038,AZ
2026,672515,694738,grounded_into_double_play,R,88.2,-27,-13.779223801492622,AZ
2026,666971,694738,single,R,86.5,13,-41.08464841392772,AZ
2026,642715,669194,field_out,R,88.3,-12,34.65032655833476,AZ
2026,646240,669194,double,L,96.6,0,44.942066976757026,AZ
2026,669477,669194,single,R,100.9,4,-0.5703572523517376,AZ
2026,650333,669194,field_out,L,87.7,35,39.06329298914884,AZ
2026,664056,669194,field_out,R,73.3,4,-18.703580783933898,AZ
2026,545121,694738,field_out,L,49.7,-27,-16.631354614810178,AZ
2026,571448,694738,field_out,R,89.3,24,12.908374907350478,AZ
2026,672695,694738,field_out,L,85.0,1,-47.871452855384284,AZ
2026,686823,669194,field_out,L,95.9,27,24.005336354767273,AZ
2026,687551,669194,field_out,L,80.4,72,29.766486039324413,AZ
2026,656305,669194,field_out,R,85.1,50,37.85099568597872,AZ
2026,606466,694738,field_out,L,77.4,58,42.07379044968171,AZ
2026,814439,694738,field_out,R,93.9,-22,-14.619019186038853,AZ
2026,646240,669194,field_out,L,94.4,30,45.01844284684579,AZ
2026,669477,669194,field_out,R,102.2,39,3.145947075724733,AZ
2026,650333,669194,single,L,94.8,12,-18.989754032600416,AZ
2026,672515,694738,force_out,R,77.6,-8,35.53513853566009,AZ
2026,666971,694738,single,R,94.3,3,-31.56513555699089,AZ
2026,686823,669194,field_out,L,74.4,-55,-28.60502724164154,AZ
2026,691740,669194,double,R,103.7,21,-13.216220600392559,AZ
2026,687551,669194,field_out,L,76.8,68,9.863715245527144,AZ
2026,656305,669194,single,R,109.3,1,-27.516855319656997,AZ
2026,642715,669194,home_run,R,108.1,26,-46.19593367393236,AZ
2026,646240,669194,home_run,L,111.2,27,-7.44251314937638,AZ
2026,545121,694738,field_out,L,63.4,65,-64.47844285781542,AZ
2026,571448,694738,double,R,92.2,4,-45.92628336953777,AZ
2026,672695,694738,field_out,L,101.1,1,-28.360152560768526,AZ
2026,682998,694738,triple,L,111.5,16,14.153693106506758,AZ
2026,606466,694738,field_out,L,85.2,1,-50.48106920973954,AZ
2026,669477,669194,field_out,R,99.6,-4,-35.48873215249411,AZ
2026,650333,669194,field_out,L,92.5,30,-38.20082428547802,AZ
2026,664056,669194,field_out,R,85.9,39,41.08575295645047,AZ
2026,608348,682842,field_out,R,92.2,-21,-23.23751867854242,CHC
2026,691718,682842,field_out,L,88.2,-15,-30.962051554257823,CHC
2026,641343,664208,field_out,L,93.5,20,-29.50685221816154,CHC
2026,669003,664208,field_out,L,104.5,-25,-0.7549835155109103,CHC
2026,624424,694477,force_out,L,99.4,-20,-22.576749035175496,CHC
2026,673548,676879,field_error,R,108.6,1,-30.186285608789575,CHC
2026,663538,676879,single,R,95.1,12,-7.005195411656375,CHC
2026,665804,676879,double,R,95.0,24,-22.871706139931526,CHC
2026,691718,676879,single,L,70.4,11,28.370946058509055,CHC
2026,661388,663423,field_out,R,57.2,-89,-20.09523119190466,CHC
2026,668930,663423,home_run,L,101.4,36,16.904579421704096,CHC
2026,694192,663423,field_out,R,92.8,52,21.98949672125051,CHC
2026,686217,663423,field_out,L,60.7,-57,-21.864382928321646,CHC
2026,694208,656730,field_out,L,99.0,62,-13.974408704802581,CHC
2026,650859,573204,field_out,R,,,-4.660443493006085,CHC
2026,641343,573204,single,L,104.4,1,-38.03669080696753,CHC
2026,669003,573204,field_out,L,100.3,-9,-8.688078795374812,CHC
2026,592885,573204,field_out,L,94.6,-13,-26.39940370553612,CHC
2026,664023,694819,field_out,L,81.4,64,32.56174774865837,CHC
2026,608324,694819,field_out,R,85.7,53,-11.073186332341221,CHC
2026,683737,694819,force_out,L,87.4,-4,36.247289066281986,CHC
2026,663538,694819,single,R,66.0,-83,-8.101905614545949,CHC
2026,661388,657097,field_out,R,100.4,25,11.08709351469645,CHC
2026,668930,657097,single,L,97.5,11,43.202888256033035,CHC
2026,694192,657097,field_out,R,97.9,18,10.480727275932065,CHC
2026,666152,657097,field_out,L,38.9,63,-90.78037098624894,CHC
2026,686217,657097,single,L,93.3,6,-29.87494695744036,CHC
2026,665804,694819,grounded_into_double_play,R,74.2,10,-36.89674036091602,CHC
2026,621020,694819,single,R,99.5,3,22.512669375343325,CHC
2026,650859,676962,field_out,L,76.6,-30,-37.88753775273671,CHC
2026,669003,676962,field_out,L,92.0,-16,-24.547089470633285,CHC
2026,592885,676962,double,L,83.0,23,38.111582187096374,CHC
2026,694208,694819,field_out,L,88.6,59,-0.9722982776896834,CHC
2026,673548,694819,single,R,81.3,6,33.0236236515967,CHC
2026,661388,676962,field_out,R,95.3,1,-36.05783365842374,CHC
2026,666152,676962,single,L,44.4,-76,-13.134022306396307,CHC
2026,686217,676962,field_error,L,98.5,19,-11.133542843213327,CHC
2026,663538,694819,field_out,R,100.8,18,-8.061187569596106,CHC
2026,665804,694819,field_out,R,92.1,0,7.634041310635825,CHC
2026,650859,676962,field_out,L,58.4,-31,9.69790638087974,CHC
2026,641343,676962,single,L,96.0,15,-22.689972933256712,CHC
2026,661388,676962,force_out,R,99.9,-45,8.131283880964075,CHC
2026,668930,676962,single,L,95.8,10,-4.969740728110305,CHC
2026,694192,676962,single,R,107.3,11,-33.620093522101804,CHC
2026,621020,694819,field_out,R,85.1,35,10.857547247894866,CHC
2026,666152,676962,field_out,L,81.0,10,-28.38142261423293,CHC
2026,686217,676962,field_out,L,100.0,-3,17.934729743494522,CHC
2026,650859,676962,field_out,L,86.8,-41,25.081614408475026,CHC
2026,608324,694819,field_out,R,91.2,50,18.229067601287593,CHC
2026,683737,694819,fielders_choice,L,97.6,4,7.748454180152834,CHC
2026,641343,676962,field_out,L,75.2,-64,-24.474411815349725,CHC
2026,669003,676962,single,L,105.7,1,-13.545148812958034,CHC
2026,661388,676962,single,R,110.4,14,-35.830968892302884,CHC
2026,687859,656222,field_out,L,85.2,64,53.398282362305125,COL
2026,664059,664954,grounded_into_double_play,R,89.3,7,-16.48911953960989,COL
2026,592626,664954,field_out,L,100.5,-4,8.179087049698888,COL
2026,666160,677958,field_out,L,79.7,40,-27.79660314865293,COL
2026,666397,677958,field_out,L,105.3,0,-14.040729689544596,COL
2026,664983,677958,field_out,L,68.5,-5,-51.827660578123556,COL
2026,694497,678020,field_out,L,94.2,5,30.437173832013304,COL
2026,643376,678020,field_out,R,101.2,8,-34.034402187044215,COL
2026,669394,678020,field_out,R,109.4,-13,-10.913955188080683,COL
2026,677649,678020,double,R,104.3,12,-44.33279786932417,COL
2026,607043,678020,single,L,95.2,17,37.90102126780753,COL
2026,671289,677958,double_play,R,90.0,6,44.51705850669301,COL
2026,687859,677958,single,L,98.5,16,-34.54913363107799,COL
2026,678662,677958,field_out,R,105.5,-9,-20.298986126504055,COL
2026,679822,685299,field_out,R,86.5,21,-24.797337271836156,COL
2026,592626,685299,single,L,94.3,4,19.11727751676793,COL
2026,694497,685299,field_out,L,96.1,38,4.198469465518215,COL
2026,643376,685299,double,R,101.5,16,-41.087305155423955,COL
2026,696030,685299,field_out,L,107.7,-2,10.723455576009636,COL
2026,681198,677958,field_out,L,87.4,22,31.028659817509922,COL
2026,696100,677958,field_out,R,92.7,-7,-39.077877357544395,COL
2026,666160,677958,field_out,L,94.0,-3,-39.56096821021503,COL
2026,669394,685299,field_out,R,97.4,32,32.2426227479858,COL
2026,677649,685299,field_out,R,90.0,31,-35.21681154933554,COL
2026,673962,685299,field_out,R,103.0,19,-30.826301906899147,COL
2026,650489,677958,field_out,L,90.0,48,47.951085101831346,COL
2026,679822,685299,sac_fly,R,98.0,35,-4.0013912612656215,COL
2026,592626,685299,single,L,69.7,11,-8.829140593219929,COL
2026,694497,685299,single,L,99.9,9,-6.4041019328925035,COL
2026,671289,677958,force_out,R,79.0,5,-13.861474405487927,COL
2026,681198,677958,field_out,L,73.3,1,-23.170967738007185,COL
2026,696030,685299,field_out,L,72.3,-15,36.16072640406259,COL
2026,669394,685299,double,R,87.9,15,-43.13326112024737,COL
2026,677649,685299,field_out,R,105.4,22,-3.6418591095835318,COL
2026,673962,685299,field_out,R,105.4,20,-22.66581614142255,COL
2026,607043,685299,home_run,L,104.6,26,2.8757741686737424,COL
2026,679822,685299,double,R,106.9,21,-36.96243609025762,COL
2026,696100,677958,field_out,R,94.5,-15,-29.63981684016206,COL
2026,666160,677958,field_out,L,103.6,-2,-47.70234823779143,COL
2026,592626,685299,single,L,105.5,19,-39.0487282307771,COL
2026,643376,685299,field_out,R,96.9,49,-12.048731414569835,COL
2026,666397,677958,field_out,L,86.2,-24,-31.34141476243084,COL
2026,671289,677958,single,R,89.2,14,27.96841066495053,COL
2026,687859,677958,single,L,90.5,11,-13.437865714270737,COL
2026,678662,677958,field_out,R,102.1,21,-21.76286108702371,COL
2026,696030,685299,field_out,L,93.8,38,-37.56161913602971,COL
2026,669394,685299,single,R,98.4,6,29.02509137325137,COL
2026,677649,685299,single,R,106.4,13,-22.557597268766735,COL
2026,607043,685299,single,L,107.7,14,-33.55715103348581,COL
2026,592626,685299,double,L,97.0,6,38.56829912340699,COL
2026,681198,641302,field_out,L,91.4,9,-27.03328604670461,COL
2026,650489,641302,field_out,R,103.1,-20,-27.51989243095018,COL
2026,643376,685299,force_out,R,85.2,7,-36.36131179976932,COL
2026,677649,671111,double,R,94.8,27,16.290046666461333,COL
2026,673962,671111,single,R,76.4,18,32.4134640420397,COL
2026,679822,671111,field_out,R,82.4,77,85.2268559964338,COL
2026,805808,671922,single,L,105.1,16,-36.21855261135081,DET
2026,663837,671922,single,R,103.6,3,-6.7755777027751005,DET
2026,680757,572143,field_out,L,85.6,25,-10.47774506251357,DET
2026,682657,572143,grounded_into_double_play,L,93.7,-20,5.312371576780624,DET
2026,683953,572143,single,L,95.4,-14,37.63027387630292,DET
2026,656716,683769,field_out,L,73.6,-34,-46.51018391356097,DET
2026,690993,683769,force_out,L,86.0,4,-40.022454120593565,DET
2026,800050,676684,field_out,L,94.9,37,27.37737323032177,DET
2026,608070,676684,field_out,L,71.4,81,19.75858139443687,DET
2026,701678,681870,field_out,R,94.8,24,-26.93056953265272,DET
2026,682177,663947,field_out,L,64.1,-17,-19.48176517732543,DET
2026,677587,663947,field_out,R,86.5,-4,-23.355271951052732,DET
2026,595978,663947,sac_bunt,R,28.6,-29,-37.749093648765964,DET
2026,680757,663947,double,L,93.2,26,-27.455007729819467,DET
2026,672761,670059,field_out,L,87.8,41,47.8863364628068,DET
2026,682985,670059,single,L,103.1,16,-0.6084966237079229,DET
2026,693307,670059,field_out,R,87.9,-5,-22.341623077842456,DET
2026,682657,663947,field_out,R,97.6,-3,-18.624304717877582,DET
2026,663330,800048,double_play,R,78.7,12,3.5903577976423104,DET
2026,805808,800048,field_out,L,95.1,52,-37.68426721971925,DET
2026,800050,672456,field_out,L,86.3,64,31.156373196922644,DET
2026,608070,672456,field_out,L,95.2,52,-30.516874495379984,DET
2026,682177,672456,field_out,L,86.4,-26,-18.904575842611642,DET
2026,701678,800048,single,R,104.1,13,20.208493023621866,DET
2026,682985,800048,single,L,98.3,14,24.219622865568393,DET
2026,677587,672456,field_out,L,88.3,40,0.3972923994103586,DET
2026,595978,672456,field_out,R,80.6,76,-85.16070093981224,DET
2026,682657,672456,field_out,L,89.3,5,-28.436154722447778,DET
2026,683953,672456,home_run,L,97.3,37,-40.71383718337299,DET
2026,693307,800048,force_out,R,90.3,-1,-25.454359395680935,DET
2026,805808,800048,field_out,L,97.4,65,-7.366248073342624,DET
2026,682177,672456,field_out,L,95.5,20,4.516621497600868,DET
2026,677587,672456,field_out,L,97.0,31,-6.139371778573506,DET
2026,670097,800048,field_out,R,91.9,9,-40.9574162341467,DET
2026,701678,800048,field_out,R,84.0,27,30.50470247331876,DET
2026,672761,800048,single,R,96.8,16,-36.09736386953234,DET
2026,679529,800048,home_run,R,95.8,36,-30.692074566633615,DET
2026,693307,800048,field_out,R,101.3,4,-41.29211816908283,DET
2026,595978,672456,field_out,R,75.6,-1,30.06163829980529,DET
2026,680757,672456,sac_fly,L,84.9,37,6.190270612829194,DET
2026,682657,672456,sac_bunt,L,24.6,-43,-36.74056202012116,DET
2026,700932,672456,single,L,96.6,10,-16.392170846633576,DET
2026,663837,800048,field_out,R,92.9,50,-25.821143861735212,DET
2026,800050,672456,field_out,L,95.8,-15,-31.58673943471222,DET
2026,608070,672456,field_out,L,79.9,63,-27.419749985690608,DET
2026,682177,672456,field_out,L,88.6,65,2.5207707472295136,DET
2026,807799,669212,field_out,L,100.5,2,-19.103546285402444,KC
2026,575929,669212,single,R,97.3,14,-23.188447648225505,KC
2026,677800,669212,single,L,79.1,22,14.048514706985378,KC
2026,678882,669212,single,R,71.2,34,4.822366583005353,KC
2026,680776,669212,home_run,L,106.0,38,-46.153596491983286,KC
2026,681508,669212,single,L,105.9,2,-35.278046933826325,KC
2026,643396,669212,single,R,86.3,3,-19.783437162280876,KC
2026,665966,669212,field_out,R,89.6,60,9.508163013015139,KC
2026,686765,669212,single,L,100.4,13,10.158673462738667,KC
2026,521692,676477,field_out,R,100.7,15,-2.794356671541715,KC
2026,677951,676477,field_out,R,81.8,35,33.48851667053801,KC
2026,575929,683232,field_out,R,92.8,3,-34.04051073897715,KC
2026,677800,683232,field_out,L,97.2,22,22.349909385047763,KC
2026,678882,683232,double,R,106.0,5,-13.68025326427988,KC
2026,695600,686580,field_out,L,56.5,-17,26.529117798588718,KC
2026,702332,683232,grounded_into_double_play,R,83.5,-13,-15.999744420666682,KC
2026,643396,683232,single,R,108.1,2,-28.247585156093205,KC
2026,686469,701719,field_out,L,93.0,19,-20.533413973750587,KC
2026,516782,701719,single,R,104.9,8,-6.998252916556023,KC
2026,657041,677161,single,R,99.0,12,-15.503957462839667,KC
2026,807799,670167,double,L,95.3,24,13.966477738590045,KC
2026,575929,670167,field_out,R,71.1,16,11.566606722928585,KC
2026,521692,677161,field_out,R,101.9,21,-25.4055037724603,KC
2026,677951,677161,field_out,R,80.8,44,10.3865247750192,KC
2026,672580,624133,single,R,92.8,6,31.552231472131794,KC
2026,695600,624133,double,L,92.3,-3,-45.2156904419832,KC
2026,677800,679883,field_out,L,73.6,-15,-45.60253160881514,KC
2026,678882,679883,field_out,R,80.2,-27,-22.14052571422565,KC
2026,680776,679883,double,L,105.1,19,-1.805255256018916,KC
2026,516782,624133,field_out,R,80.1,0,-29.983643418499213,KC
2026,657041,624133,field_out,R,92.1,51,46.545007761956306,KC
2026,677951,624133,field_out,R,103.6,-23,13.486064127083042,KC
2026,672580,624133,field_out,R,74.3,31,-28.870895351457055,KC
2026,686765,679883,field_out,L,49.5,-24,-154.40150371124548,KC
2026,655316,679883,field_out,R,66.6,74,87.11466068465359,KC
2026,695600,624133,field_out,L,86.2,48,39.390725553554184,KC
2026,679845,624133,field_out,R,95.8,17,-20.004644769416085,KC
2026,677800,663559,field_out,L,91.6,37,28.928391999693858,KC
2026,702332,663559,single,R,81.7,17,-0.4181692452057657,KC
2026,643396,663559,single,R,80.6,11,-9.2915613329322,KC
2026,686765,663559,field_out,R,100.7,1,-20.196127400007363,KC
2026,516782,624133,field_out,R,87.6,-16,-19.128735484365333,KC
2026,695506,624133,field_out,L,77.1,-23,-39.23639449835956,KC
2026,657041,624133,double,R,75.3,23,46.853017155607375,KC
2026,677951,624133,single,R,103.2,-12,27.268635550129307,KC
2026,672580,624133,field_out,R,86.3,-30,-29.91638224500175,KC
2026,655316,663559,grounded_into_double_play,R,69.2,-5,-16.081447814232913,KC
2026,575929,663559,single,R,84.0,20,-21.520560194390203,KC
2026,677800,663559,single,L,94.5,-13,-21.803163474580995,KC
2026,694384,669270,single,L,96.2,-14,-26.089183551875767,LAA
2026,624585,669270,field_out,R,89.0,9,-36.36527948964406,LAA
2026,669127,608718,field_out,R,52.6,-28,41.46250396728036,LAA
2026,687231,608718,single,R,81.5,23,36.67640222939249,LAA
2026,671732,608718,field_out,L,,,-33.07967409274932,LAA
2026,680869,608718,single,R,103.4,14,19.742960358192253,LAA
2026,687093,663687,field_out,R,105.3,15,-20.62736403075105,LAA
2026,545361,663687,field_out,R,78.7,64,58.50731090636821,LAA
2026,666139,663687,double,L,65.6,15,47.42678238315607,LAA
2026,681351,663687,double,R,87.2,15,-45.60022304890189,LAA
2026,703607,696270,field_out,R,102.5,-10,-18.630471617754697,LAA
2026,667670,696270,home_run,R,110.0,32,-23.5426430991854,LAA
2026,691016,696270,field_out,L,106.2,-3,-25.748230262489404,LAA
2026,701762,696270,double,L,109.5,15,-47.77722076404861,LAA
2026,687231,696270,field_out,R,74.7,68,66.7064616786573,LAA
2026,643446,696270,single,L,91.5,-7,-38.717050465374875,LAA
2026,672724,605130,field_out,R,54.5,33,34.641581055482646,LAA
2026,666176,605130,field_out,R,88.2,57,-40.10037785859831,LAA
2026,624585,605130,field_out,R,69.9,-12,-26.11221477633774,LAA
2026,641680,696270,field_out,L,91.6,5,-44.104298249722085,LAA
2026,680869,696270,home_run,R,101.5,26,21.453500527834315,LAA
2026,703607,696270,field_out,R,78.5,56,3.4796625753724806,LAA
2026,667670,696270,field_out,R,85.9,59,-9.04945030529194,LAA
2026,687093,678022,field_out,R,93.9,-23,-34.18192868024046,LAA
2026,545361,678022,field_out,R,90.6,-2,-7.805021240656683,LAA
2026,687263,678022,double,R,107.6,22,-39.35626499321844,LAA
2026,666139,678022,field_out,L,91.0,-40,9.315813762606483,LAA
2026,691016,820862,field_out,L,85.7,59,48.7385939524053,LAA
2026,701762,820862,single,L,95.1,-3,-5.018672488181124,LAA
2026,641680,672282,double,R,90.3,10,48.099683945932426,LAA
2026,680869,672282,field_out,R,73.7,73,58.49338036800041,LAA
2026,681351,678022,field_out,R,79.1,-4,-12.504431714232892,LAA
2026,694384,678022,field_out,L,97.2,-23,-0.7446452410557038,LAA
2026,666176,678022,field_out,R,94.7,42,31.04623600414975,LAA
2026,687515,672282,field_out,R,101.8,34,-6.9107762666935395,LAA
2026,701762,672282,field_out,L,84.4,79,-8.61767355725923,LAA
2026,624585,686993,field_out,R,91.3,41,-2.688669206972561,LAA
2026,687093,682052,single,R,108.6,7,-33.695034219753154,LAA
2026,642350,682052,double,R,107.2,14,-10.047285860029445,LAA
2026,681351,682052,field_out,R,57.4,50,30.472684876992876,LAA
2026,694384,682052,field_out,L,53.2,25,-18.45586987098677,LAA
2026,672724,682052,single,R,78.4,22,8.258766448889137,LAA
2026,687231,672282,field_out,R,76.1,35,31.620978985289472,LAA
2026,643446,672282,field_out,L,95.0,15,23.765567952012695,LAA
2026,666176,682052,field_out,R,91.5,-3,-25.270842698072823,LAA
2026,624585,682052,field_out,R,35.8,-5,26.41842122332462,LAA
2026,687093,682052,field_out,R,83.4,45,-9.335787725443089,LAA
2026,545361,682052,home_run,R,104.6,27,12.25667613370327,LAA
2026,641680,672282,field_out,R,60.1,-11,-30.762202440649705,LAA
2026,680869,672282,single,R,86.4,19,-1.891178924994015,LAA
2026,703607,672282,double,R,91.9,26,-45.8023230073485,LAA
2026,667670,672282,single,R,85.7,21,-36.553777545074254,LAA
2026,687515,672282,double,R,90.2,23,13.950508773291622,LAA
2026,701762,672282,single,L,111.7,2,-7.200915336141559,LAA
2026,669127,672282,field_out,R,92.2,41,7.1040625711887815,LAA
2026,687231,672282,single,R,97.1,5,39.906284996541984,LAA
2026,643446,672282,single,L,101.8,10,-16.621595047328075,LAA
2026,641680,672282,field_out,R,77.4,28,25.31889038331874,LAA
2026,687263,682052,field_out,R,80.1,33,10.132249086910795,LAA
2026,681351,682052,single,R,62.7,-7,34.77134405318599,LAA
2026,694384,682052,single,L,75.2,22,-36.33934691039718,LAA
2026,666176,682052,field_out,R,85.8,79,56.51800242067482,LAA
2026,624585,682052,single,R,102.5,9,-14.273814499615495,LAA
2026,687093,682052,field_out,R,79.6,35,-23.047434689968718,LAA
2026,687263,682052,field_out,R,101.5,58,3.7565103125466424,LAA
2026,701762,672282,field_out,L,89.9,54,30.235032229212926,LAA
2026,689414,628452,single,L,95.3,14,-16.22722678259776,MIA
2026,672640,628452,field_out,R,87.4,-10,-22.11790757440647,MIA
2026,669364,628452,field_out,L,71.1,38,23.270857413917234,MIA
2026,673490,669199,single,R,96.9,11,11.354935276284376,MIA
2026,644433,669199,single,R,100.0,0,-32.2126209691373,MIA
2026,671739,669199,field_out,L,101.6,23,37.90193474291928,MIA
2026,691788,663158,field_out,L,74.9,-8,-21.145412554194586,MIA
2026,681393,663158,field_out,R,89.0,34,8.492156173437222,MIA
2026,669065,663158,field_out,L,93.7,29,22.019968577537295,MIA
2026,645277,669199,field_out,L,93.4,10,-23.981620954219537,MIA
2026,621566,676534,single,L,98.7,-17,22.85259023589556,MIA
2026,643289,676534,single,R,64.3,7,26.09449479676406,MIA
2026,665923,669276,field_out,R,80.9,36,-44.688766728077454,MIA
2026,681715,669276,single,R,102.8,12,-32.69659061711638,MIA
2026,672640,669276,single,R,44.7,-33,-42.074217560819605,MIA
2026,669364,669276,field_out,R,86.2,32,5.2053540749413845,MIA
2026,643289,656848,field_out,R,68.0,3,-30.396338975262022,MIA
2026,660670,656848,field_out,R,85.6,76,-10.704256795230068,MIA
2026,677870,800311,force_out,R,88.5,-7,-29.35948067185306,MIA
2026,669065,800311,field_out,L,79.4,60,15.94034581239748,MIA
2026,673490,656848,field_out,R,94.8,57,-46.40615221612382,MIA
2026,671739,677053,home_run,L,110.1,19,-7.785702248281949,MIA
2026,681715,527048,field_error,R,87.1,12,-16.99054373628552,MIA
2026,672640,527048,single,R,102.6,0,-15.939514735964881,MIA
2026,669364,527048,field_out,R,94.4,27,20.74954207154587,MIA
2026,645277,677053,field_out,R,97.3,43,-41.432621931447834,MIA
2026,621566,677053,double,L,109.6,11,-19.512784649043088,MIA
2026,643289,669622,field_out,R,79.9,45,6.87912936165556,MIA
2026,660670,669622,double,R,108.6,20,-42.88407308903826,MIA
2026,681393,527048,field_out,R,91.3,50,11.676669626564413,MIA
2026,673490,669622,field_out,R,63.4,-68,13.0205044122098,MIA
2026,506702,669622,field_out,L,79.2,-15,-49.14668882596601,MIA
2026,665923,527048,sac_fly,R,100.1,41,2.0938297934660595,MIA
2026,666624,527048,double,R,102.0,22,-42.370573072661145,MIA
